months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_occupation,insured_hobbies,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_year,fraud_reported,policy_state_IN,policy_state_OH,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,incident_city_Columbus,incident_city_Hillsdale,incident_city_Northbend,incident_city_Northbrook,incident_city_Riverwood,incident_city_Springfield,property_damage_NO,property_damage_YES,police_report_available_NO,police_report_available_YES
458,59,1000,1685.69,0,472236,10,10,31400,0,23,1,2,2,71800.0,14360,14360,43080,7,1995,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
147,31,500,1054.92,0,468232,9,8,51900,0,4,1,0,0,68240.0,8530,0,59710,12,2013,1,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
279,45,2000,1333.97,0,620819,7,3,61100,-30700,21,3,1,0,61050.0,11100,11100,38850,4,2011,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
308,47,1000,1013.61,0,452349,2,12,45700,-41400,7,1,1,1,5590.0,860,860,3870,11,2002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
284,48,500,958.3,0,464646,6,8,47900,0,19,3,0,0,46860.0,8520,8520,29820,13,1998,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
108,31,2000,1112.04,0,472209,7,0,52800,-54300,5,1,1,3,4290.0,780,780,2730,13,1998,0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
421,57,2000,1206.26,0,459955,1,3,69900,0,22,3,0,0,78500.0,15700,7850,54950,1,2015,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
266,42,1000,763.67,0,473389,9,12,12800,-49700,12,1,1,3,70830.0,7870,7870,55090,7,2005,0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
412,56,500,1042.56,0,616767,5,19,0,-66100,19,3,0,2,68040.0,15120,7560,45360,11,1997,0,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
31,32,2000,1263.48,0,442948,7,10,46800,-87300,10,1,2,0,63600.0,5300,10600,47700,1,1997,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
465,62,500,1006.99,0,458936,11,2,0,0,7,1,0,3,43560.0,4840,4840,33880,11,2015,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
126,31,1000,1328.26,0,613921,11,8,42300,-45800,17,1,1,1,60840.0,13520,6760,40560,11,2011,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
407,55,1000,1250.08,0,474598,12,3,0,-57700,0,3,2,3,68160.0,11360,11360,45440,5,2010,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
101,27,500,982.7,0,440865,13,18,30800,-43700,9,1,1,0,5170.0,940,470,3760,12,2001,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
187,37,1000,1412.06,0,450947,10,15,60100,0,21,1,0,3,57700.0,5770,5770,46160,9,2000,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
252,46,2000,1066.7,0,473370,5,17,0,0,22,3,0,2,89520.0,14920,14920,59680,1,2014,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
229,43,2000,1585.54,0,463153,10,15,42600,-44400,3,1,1,0,4620.0,420,840,3360,13,2012,0,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
246,39,1000,1416.08,0,612546,2,19,0,-36600,16,1,0,3,45180.0,5020,5020,35140,6,2004,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
190,38,500,1246.03,0,442919,2,12,61900,-50000,14,1,0,0,45100.0,9020,4510,31570,9,2013,0,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
95,32,2000,1356.64,0,449352,6,9,67800,-48600,21,3,0,3,83160.0,15120,15120,52920,12,2003,0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
205,42,2000,1387.7,0,470104,8,16,0,0,19,1,2,1,86130.0,15660,15660,54810,3,1995,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
41,25,1000,1004.14,0,459889,8,17,35400,0,13,3,1,3,48000.0,9600,4800,33600,4,1995,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
137,35,500,1107.07,0,478868,10,12,0,-45300,21,1,0,0,3300.0,600,600,2100,10,2008,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
194,34,500,1429.96,0,463307,10,2,67800,0,11,3,1,2,57200.0,11440,5720,40040,12,2005,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
128,35,1000,1074.99,0,453620,0,3,0,-48800,16,1,2,0,7590.0,1380,690,5520,0,2012,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
150,37,1000,1007.0,0,466238,13,2,30400,-89400,9,1,0,2,80080.0,12320,12320,55440,3,2013,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
104,30,500,1052.85,0,607697,10,16,0,-70100,8,1,0,0,4800.0,960,480,3360,2,2006,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
163,37,1000,1200.33,0,477631,2,6,0,-36400,7,1,2,1,3900.0,390,780,2730,13,2008,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
80,26,1000,1343.0,0,443625,5,4,64600,0,12,1,0,0,90400.0,9040,9040,72320,2,1995,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
65,29,2000,1441.6,0,472223,11,11,0,0,21,3,0,0,62900.0,6290,12580,44030,7,1998,0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
179,32,1000,1433.42,0,608328,10,0,53800,0,4,1,1,2,54200.0,5420,10840,37940,9,2014,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
372,50,2000,1368.57,0,474860,12,13,0,0,18,3,2,2,51800.0,5180,10360,36260,0,2003,0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
398,55,500,862.19,0,606858,0,12,69400,0,7,1,2,3,6600.0,600,1200,4800,0,2012,0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
213,35,500,871.46,0,477938,12,12,58500,-77700,13,1,2,0,74140.0,13480,6740,53920,5,2007,0,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
79,25,500,1863.04,0,462698,8,13,53400,-35200,0,1,2,1,67800.0,13560,6780,47460,8,1995,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
232,44,2000,1181.64,0,454552,7,8,25800,0,22,1,1,1,55400.0,5540,11080,38780,7,2002,1,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
230,37,1000,1060.74,0,471585,12,15,0,-51500,15,1,2,3,49100.0,9820,4910,34370,11,1996,1,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
234,41,500,951.56,0,455426,13,18,59400,-78600,3,3,2,1,98280.0,15120,7560,75600,3,2007,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
240,40,500,1533.71,0,469856,10,14,0,-70900,18,2,0,2,66550.0,6050,12100,48400,5,2008,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
143,33,1000,1200.09,0,454191,2,2,38400,-5700,17,3,2,2,70400.0,14080,7040,49280,0,2002,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
266,42,500,1093.83,0,468454,0,2,0,-49600,18,3,1,1,53280.0,4440,8880,39960,11,2015,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
